qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.0007252693176269531,0.0006959438323974609,0.00074005126953125,0.0006146430969238281,0.0006530284881591797,0.0005176067352294922,0.00040721893310546875
0.0007598400115966797,0.0007848739624023438,0.0007081031799316406,0.0005857944488525391,0.0005254745483398438,0.0005142688751220703,0.0003986358642578125
0.0006699562072753906,0.0007572174072265625,0.0007610321044921875,0.0006101131439208984,0.00058746337890625,0.0005137920379638672,0.0004012584686279297
0.0007100105285644531,0.0007464885711669922,0.0007162094116210938,0.0006184577941894531,0.0006098747253417969,0.0005047321319580078,0.0004024505615234375
0.0007748603820800781,0.0007419586181640625,0.0006926059722900391,0.0006256103515625,0.00058746337890625,0.0005891323089599609,0.0004980564117431641
0.0006139278411865234,0.0007429122924804688,0.0006525516510009766,0.0005843639373779297,0.0006377696990966797,0.0005846023559570312,0.0004010200500488281
0.0005817413330078125,0.0007610321044921875,0.0006899833679199219,0.0005919933319091797,0.0005402565002441406,0.0005793571472167969,0.0004076957702636719
0.0007123947143554688,0.0006794929504394531,0.0006465911865234375,0.0005693435668945312,0.0005769729614257812,0.000591278076171875,0.00040531158447265625
0.0006496906280517578,0.0007016658782958984,0.0006802082061767578,0.0006527900695800781,0.0005867481231689453,0.0005030632019042969,0.0004076957702636719
0.0007140636444091797,0.0007097721099853516,0.0008549690246582031,0.0007107257843017578,0.0005705356597900391,0.0005123615264892578,0.0004036426544189453
0.0005764961242675781,0.000690460205078125,0.0006947517395019531,0.0006411075592041016,0.0006158351898193359,0.0005135536193847656,0.0004010200500488281
0.0005781650543212891,0.0006568431854248047,0.0007550716400146484,0.000621795654296875,0.0005743503570556641,0.0005109310150146484,0.00040340423583984375
0.0006201267242431641,0.0007147789001464844,0.0007627010345458984,0.0006566047668457031,0.0005705356597900391,0.0005192756652832031,0.0004048347473144531
0.0007355213165283203,0.0007531642913818359,0.0007503032684326172,0.0006246566772460938,0.0005605220794677734,0.0005123615264892578,0.0004000663757324219
0.0006306171417236328,0.0007066726684570312,0.0007345676422119141,0.0005660057067871094,0.0006010532379150391,0.0005173683166503906,0.0004000663757324219
0.0006647109985351562,0.0008144378662109375,0.0007097721099853516,0.0005164146423339844,0.0012521743774414062,0.0008513927459716797,0.00041413307189941406
0.0007789134979248047,0.0007369518280029297,0.0007050037384033203,0.00060272216796875,0.0006239414215087891,0.0005395412445068359,0.0004379749298095703
0.0006685256958007812,0.0007071495056152344,0.0007932186126708984,0.0005490779876708984,0.0005342960357666016,0.0006101131439208984,0.00040149688720703125
0.0007109642028808594,0.0006847381591796875,0.0007188320159912109,0.0006289482116699219,0.0007183551788330078,0.0005235671997070312,0.0004074573516845703
0.0006918907165527344,0.0007205009460449219,0.0007030963897705078,0.0005958080291748047,0.0006465911865234375,0.0005023479461669922,0.0004024505615234375
0.0006268024444580078,0.0006802082061767578,0.0006735324859619141,0.0006699562072753906,0.000614166259765625,0.0005102157592773438,0.0004074573516845703
0.000621795654296875,0.0007901191711425781,0.0006644725799560547,0.0006287097930908203,0.0005922317504882812,0.0005021095275878906,0.0004057884216308594
0.0006518363952636719,0.0007419586181640625,0.0007867813110351562,0.0005452632904052734,0.0005216598510742188,0.0005059242248535156,0.0004036426544189453
0.0006525516510009766,0.0007276535034179688,0.0007886886596679688,0.0005934238433837891,0.0005831718444824219,0.0005221366882324219,0.0004031658172607422
0.0006892681121826172,0.0006580352783203125,0.0007536411285400391,0.0006020069122314453,0.0006122589111328125,0.0005118846893310547,0.00047850608825683594
0.0006403923034667969,0.0007991790771484375,0.000713348388671875,0.0005745887756347656,0.0006515979766845703,0.0005102157592773438,0.00040602684020996094
0.0007205009460449219,0.0008387565612792969,0.0007147789001464844,0.0006465911865234375,0.0006153583526611328,0.0005154609680175781,0.0004069805145263672
0.0007340908050537109,0.0007190704345703125,0.0007281303405761719,0.0005767345428466797,0.0005481243133544922,0.0005156993865966797,0.0004055500030517578
0.0006890296936035156,0.0007741451263427734,0.0008425712585449219,0.0005650520324707031,0.0005478858947753906,0.0005507469177246094,0.0004935264587402344
0.0006325244903564453,0.0007238388061523438,0.0007612705230712891,0.0005536079406738281,0.0005822181701660156,0.000507354736328125,0.0004901885986328125
0.0006525516510009766,0.0007481575012207031,0.0006937980651855469,0.0006954669952392578,0.00061798095703125,0.0005743503570556641,0.00040030479431152344
0.0006299018859863281,0.0006699562072753906,0.0007700920104980469,0.0005934238433837891,0.0006344318389892578,0.0005085468292236328,0.00039958953857421875
0.0006706714630126953,0.0007009506225585938,0.0008060932159423828,0.0005366802215576172,0.0007038116455078125,0.0005121231079101562,0.0004067420959472656
0.0006396770477294922,0.0006949901580810547,0.00078582763671875,0.0007181167602539062,0.0005695819854736328,0.0005161762237548828,0.0004067420959472656
0.0006513595581054688,0.0007650852203369141,0.0007112026214599609,0.0006008148193359375,0.000598907470703125,0.0005154609680175781,0.00040078163146972656
0.0006470680236816406,0.0007457733154296875,0.0007145404815673828,0.0006036758422851562,0.0006010532379150391,0.0005180835723876953,0.00039839744567871094
0.0006158351898193359,0.0007295608520507812,0.0007486343383789062,0.0005660057067871094,0.000518798828125,0.0005092620849609375,0.0004012584686279297
0.0006515979766845703,0.0007476806640625,0.0007922649383544922,0.0006620883941650391,0.0005338191986083984,0.0005152225494384766,0.00039958953857421875
0.0007123947143554688,0.0007293224334716797,0.0007202625274658203,0.0006611347198486328,0.0005443096160888672,0.0005233287811279297,0.0004067420959472656
0.0007102489471435547,0.0008146762847900391,0.0007352828979492188,0.0005562305450439453,0.0006148815155029297,0.0005195140838623047,0.00039958953857421875
0.0006940364837646484,0.0007557868957519531,0.0006730556488037109,0.0005519390106201172,0.0005741119384765625,0.0005171298980712891,0.0004000663757324219
0.0007429122924804688,0.0007147789001464844,0.0007710456848144531,0.0005924701690673828,0.0005452632904052734,0.0005223751068115234,0.0004057884216308594
0.000728607177734375,0.0007305145263671875,0.0006768703460693359,0.0005280971527099609,0.0005884170532226562,0.0005125999450683594,0.00044536590576171875
0.0007102489471435547,0.0008015632629394531,0.0007023811340332031,0.0006170272827148438,0.0005645751953125,0.0005404949188232422,0.00040531158447265625
0.000690460205078125,0.0007452964782714844,0.0006806850433349609,0.0005345344543457031,0.0005831718444824219,0.0005650520324707031,0.0004010200500488281
0.0006613731384277344,0.0006568431854248047,0.0007371902465820312,0.0007200241088867188,0.0006451606750488281,0.0005309581756591797,0.0004012584686279297
0.0007276535034179688,0.0007760524749755859,0.0006885528564453125,0.0005612373352050781,0.000629425048828125,0.0005154609680175781,0.00039887428283691406
0.0006568431854248047,0.0007572174072265625,0.0007429122924804688,0.0006318092346191406,0.0005915164947509766,0.0005207061767578125,0.00039839744567871094
0.0006754398345947266,0.0007240772247314453,0.0006611347198486328,0.0006444454193115234,0.0006978511810302734,0.0005428791046142578,0.00040459632873535156
0.0006024837493896484,0.0007092952728271484,0.00083160400390625,0.0006084442138671875,0.0005648136138916016,0.0005161762237548828,0.00040531158447265625
0.0006821155548095703,0.0007255077362060547,0.0008413791656494141,0.0006644725799560547,0.0007069110870361328,0.0006113052368164062,0.0004341602325439453
0.0008196830749511719,0.0010635852813720703,0.0006699562072753906,0.0005855560302734375,0.0006897449493408203,0.0005049705505371094,0.000400543212890625
0.0008106231689453125,0.0007100105285644531,0.000743865966796875,0.0005283355712890625,0.0006091594696044922,0.0005190372467041016,0.0005035400390625
0.0006048679351806641,0.0007076263427734375,0.0006871223449707031,0.0006237030029296875,0.0005590915679931641,0.0005204677581787109,0.0004696846008300781
0.0006330013275146484,0.0006608963012695312,0.0006954669952392578,0.0006082057952880859,0.0005879402160644531,0.0005974769592285156,0.00040078163146972656
0.0007510185241699219,0.0007171630859375,0.0006587505340576172,0.0006575584411621094,0.000701904296875,0.0006563663482666016,0.00040030479431152344
0.0006122589111328125,0.000713348388671875,0.0007202625274658203,0.0005528926849365234,0.0007145404815673828,0.0005178451538085938,0.0003991127014160156
0.0006501674652099609,0.0007154941558837891,0.0006849765777587891,0.0006313323974609375,0.0005867481231689453,0.0005106925964355469,0.00040435791015625
0.0006225109100341797,0.0007166862487792969,0.0007052421569824219,0.0007185935974121094,0.0005621910095214844,0.0004906654357910156,0.00040030479431152344
0.0007181167602539062,0.00079345703125,0.00086212158203125,0.0006458759307861328,0.0005309581756591797,0.0005152225494384766,0.0003991127014160156
0.0006909370422363281,0.0006628036499023438,0.0008127689361572266,0.0006725788116455078,0.0006086826324462891,0.0005083084106445312,0.0004019737243652344
0.0007441043853759766,0.0008416175842285156,0.000675201416015625,0.0006535053253173828,0.0006015300750732422,0.0005106925964355469,0.00040149688720703125
0.0005972385406494141,0.0007686614990234375,0.0006954669952392578,0.0005586147308349609,0.0005793571472167969,0.00052642822265625,0.00040030479431152344
0.0006389617919921875,0.0007789134979248047,0.0007576942443847656,0.0005893707275390625,0.0005581378936767578,0.0005164146423339844,0.00039887428283691406
0.0007646083831787109,0.0007011890411376953,0.0006899833679199219,0.0006139278411865234,0.0005762577056884766,0.0005059242248535156,0.0004000663757324219
0.0008373260498046875,0.0007197856903076172,0.0007443428039550781,0.0005731582641601562,0.0005967617034912109,0.0005159378051757812,0.0004951953887939453
0.000621795654296875,0.0007264614105224609,0.0007109642028808594,0.0005445480346679688,0.0006186962127685547,0.0006074905395507812,0.0004055500030517578
0.0006361007690429688,0.0005965232849121094,0.0007534027099609375,0.0005884170532226562,0.0006585121154785156,0.0006012916564941406,0.0004017353057861328
0.0006706714630126953,0.0008285045623779297,0.0007696151733398438,0.0005469322204589844,0.0006265640258789062,0.0005121231079101562,0.0003979206085205078
0.0006525516510009766,0.0007619857788085938,0.0006959438323974609,0.0006003379821777344,0.0006747245788574219,0.0005166530609130859,0.0004019737243652344
0.0006883144378662109,0.0006613731384277344,0.0007009506225585938,0.0006613731384277344,0.0005908012390136719,0.0005223751068115234,0.0004057884216308594
0.0007171630859375,0.0007557868957519531,0.0006685256958007812,0.000713348388671875,0.0005741119384765625,0.0005099773406982422,0.00039887428283691406
0.0006842613220214844,0.0007450580596923828,0.0007669925689697266,0.0005869865417480469,0.0005900859832763672,0.00051116943359375,0.00040221214294433594
0.0006611347198486328,0.0008172988891601562,0.000732421875,0.0006220340728759766,0.0005967617034912109,0.0005178451538085938,0.0004012584686279297
0.0007154941558837891,0.0007498264312744141,0.0007419586181640625,0.0005438327789306641,0.0005300045013427734,0.0005228519439697266,0.00040340423583984375
0.0006208419799804688,0.0007565021514892578,0.0007562637329101562,0.0005335807800292969,0.0005793571472167969,0.0005984306335449219,0.0004267692565917969
0.0007140636444091797,0.0007309913635253906,0.0006935596466064453,0.0005755424499511719,0.0005817413330078125,0.0005128383636474609,0.00039839744567871094
0.0007822513580322266,0.0006940364837646484,0.000682830810546875,0.000553131103515625,0.0006110668182373047,0.0005233287811279297,0.0004017353057861328
0.0006902217864990234,0.0007154941558837891,0.0006906986236572266,0.0006785392761230469,0.0005617141723632812,0.0005540847778320312,0.0005004405975341797
0.0006597042083740234,0.0007412433624267578,0.0007739067077636719,0.0005877017974853516,0.0005495548248291016,0.0006096363067626953,0.0004088878631591797
0.0006036758422851562,0.0007147789001464844,0.0007572174072265625,0.0005872249603271484,0.0005154609680175781,0.0005815029144287109,0.00040221214294433594
0.0006728172302246094,0.0006318092346191406,0.0006847381591796875,0.0005786418914794922,0.0005602836608886719,0.0005702972412109375,0.0004010200500488281
0.0006728172302246094,0.0006954669952392578,0.0007023811340332031,0.0005316734313964844,0.0006184577941894531,0.0005283355712890625,0.00040531158447265625
0.0005924701690673828,0.0007266998291015625,0.0007340908050537109,0.0008542537689208984,0.0006871223449707031,0.0004980564117431641,0.0004057884216308594
0.000659942626953125,0.0006589889526367188,0.0007126331329345703,0.0005733966827392578,0.0005662441253662109,0.0005090236663818359,0.00040602684020996094
0.0006840229034423828,0.000675201416015625,0.0007419586181640625,0.0006742477416992188,0.0005509853363037109,0.0005130767822265625,0.00040435791015625
0.0006554126739501953,0.0006754398345947266,0.0006754398345947266,0.0006327629089355469,0.0005273818969726562,0.0005233287811279297,0.0004057884216308594
0.0006880760192871094,0.0007874965667724609,0.0007703304290771484,0.0006284713745117188,0.0005249977111816406,0.0005092620849609375,0.0004012584686279297
0.0006361007690429688,0.0007734298706054688,0.0008294582366943359,0.000537872314453125,0.0006170272827148438,0.0005297660827636719,0.00040268898010253906
0.0007088184356689453,0.0007584095001220703,0.0008218288421630859,0.0005733966827392578,0.0006549358367919922,0.0005140304565429688,0.0004067420959472656
0.0006635189056396484,0.0007526874542236328,0.0007052421569824219,0.0006005764007568359,0.0005555152893066406,0.0005173683166503906,0.0003998279571533203
0.0007007122039794922,0.0007309913635253906,0.0006568431854248047,0.0005948543548583984,0.0005388259887695312,0.0005295276641845703,0.00040221214294433594
0.0006246566772460938,0.0006947517395019531,0.0007650852203369141,0.0005917549133300781,0.0005631446838378906,0.0005190372467041016,0.00044536590576171875
0.0006647109985351562,0.0006678104400634766,0.0007212162017822266,0.0006420612335205078,0.0005855560302734375,0.0005354881286621094,0.0005307197570800781
0.0006525516510009766,0.0007708072662353516,0.0007534027099609375,0.0006284713745117188,0.0006604194641113281,0.0005795955657958984,0.0004017353057861328
0.0006952285766601562,0.0007376670837402344,0.0006740093231201172,0.0006608963012695312,0.0006353855133056641,0.0005173683166503906,0.0004050731658935547
0.0007092952728271484,0.0006625652313232422,0.0007236003875732422,0.000621795654296875,0.0006074905395507812,0.0005228519439697266,0.00040078163146972656
0.0006330013275146484,0.0007421970367431641,0.0008051395416259766,0.0007283687591552734,0.0006732940673828125,0.0005962848663330078,0.0004405975341796875
0.0007476806640625,0.0007951259613037109,0.0008616447448730469,0.0006451606750488281,0.0006439685821533203,0.0005629062652587891,0.0004382133483886719
0.0007045269012451172,0.0008676052093505859,0.0007586479187011719,0.0005743503570556641,0.0006296634674072266,0.0005502700805664062,0.0004241466522216797
0.0007336139678955078,0.0008108615875244141,0.0007255077362060547,0.0005731582641601562,0.0005962848663330078,0.0005466938018798828,0.00043129920959472656
0.0006811618804931641,0.0006775856018066406,0.0008137226104736328,0.0005896091461181641,0.0005939006805419922,0.0005135536193847656,0.00039958953857421875
0.0008914470672607422,0.000690460205078125,0.0006723403930664062,0.0005540847778320312,0.0005280971527099609,0.0005218982696533203,0.0004706382751464844
0.0007445812225341797,0.0007147789001464844,0.0007526874542236328,0.0007312297821044922,0.0005731582641601562,0.0006630420684814453,0.0004353523254394531
0.0006985664367675781,0.0009131431579589844,0.0010044574737548828,0.0006270408630371094,0.0006818771362304688,0.0005757808685302734,0.0004336833953857422
0.0008673667907714844,0.0006875991821289062,0.0008335113525390625,0.0007555484771728516,0.0006203651428222656,0.0005602836608886719,0.0004367828369140625
0.0007116794586181641,0.001004934310913086,0.0007288455963134766,0.000659942626953125,0.0007944107055664062,0.0006072521209716797,0.00043845176696777344
0.0007748603820800781,0.0008828639984130859,0.0007905960083007812,0.0008630752563476562,0.0008311271667480469,0.0007989406585693359,0.00042629241943359375
0.0008611679077148438,0.0007750988006591797,0.0008866786956787109,0.0006508827209472656,0.0006289482116699219,0.0006029605865478516,0.0004305839538574219
0.0006906986236572266,0.000997304916381836,0.0009169578552246094,0.0006513595581054688,0.0006017684936523438,0.0006194114685058594,0.0004825592041015625
0.0007071495056152344,0.0008575916290283203,0.0007588863372802734,0.0007016658782958984,0.0006642341613769531,0.000537872314453125,0.00042510032653808594
0.0008213520050048828,0.0007784366607666016,0.0008053779602050781,0.0005950927734375,0.0005886554718017578,0.0005538463592529297,0.0005004405975341797
0.0006487369537353516,0.0008327960968017578,0.0007784366607666016,0.0006122589111328125,0.0005714893341064453,0.0006268024444580078,0.00040221214294433594
0.0006303787231445312,0.0007059574127197266,0.0007202625274658203,0.0006861686706542969,0.0005841255187988281,0.0006380081176757812,0.0004329681396484375
0.0006399154663085938,0.0009095668792724609,0.0007977485656738281,0.0006220340728759766,0.0006256103515625,0.0005247592926025391,0.0004029273986816406
0.0006046295166015625,0.0007069110870361328,0.0007677078247070312,0.0007176399230957031,0.0007102489471435547,0.0005273818969726562,0.00040602684020996094
0.0006747245788574219,0.0006997585296630859,0.0008449554443359375,0.0006062984466552734,0.0005691051483154297,0.0005214214324951172,0.00040602684020996094
0.0007061958312988281,0.0010192394256591797,0.0007843971252441406,0.0005946159362792969,0.0005340576171875,0.0005173683166503906,0.00040435791015625
0.0006201267242431641,0.0008029937744140625,0.0007250308990478516,0.0005557537078857422,0.0005466938018798828,0.0005192756652832031,0.000400543212890625
0.0006740093231201172,0.0007870197296142578,0.0007610321044921875,0.000576019287109375,0.0005924701690673828,0.0005147457122802734,0.00040078163146972656
0.0006852149963378906,0.0007486343383789062,0.0007474422454833984,0.0005910396575927734,0.0005576610565185547,0.0005095005035400391,0.0003972053527832031
0.0007064342498779297,0.0006780624389648438,0.0007431507110595703,0.0005729198455810547,0.0005590915679931641,0.0005168914794921875,0.0006756782531738281
0.0007436275482177734,0.0007152557373046875,0.0008435249328613281,0.0006337165832519531,0.0005433559417724609,0.0006108283996582031,0.0004036426544189453
0.0007081031799316406,0.0007207393646240234,0.0007331371307373047,0.0005879402160644531,0.000713348388671875,0.0005137920379638672,0.0004050731658935547
0.0006728172302246094,0.0006926059722900391,0.000736236572265625,0.0005333423614501953,0.0006933212280273438,0.0005061626434326172,0.00040221214294433594
0.0006504058837890625,0.000736236572265625,0.0006804466247558594,0.0005943775177001953,0.0006146430969238281,0.0005280971527099609,0.00039958953857421875
0.0006756782531738281,0.0007159709930419922,0.0006964206695556641,0.0007290840148925781,0.0006220340728759766,0.0005104541778564453,0.0004017353057861328
0.0006921291351318359,0.0007205009460449219,0.0007979869842529297,0.0005297660827636719,0.0005257129669189453,0.0005276203155517578,0.0004036426544189453
0.0006442070007324219,0.0006725788116455078,0.0006663799285888672,0.0006647109985351562,0.0005717277526855469,0.0005140304565429688,0.00040030479431152344
0.0006792545318603516,0.0006747245788574219,0.0007238388061523438,0.0006325244903564453,0.0005986690521240234,0.0005156993865966797,0.0004029273986816406
0.0006701946258544922,0.0007088184356689453,0.0007610321044921875,0.0005710124969482422,0.0005486011505126953,0.0005056858062744141,0.0004038810729980469
0.0006768703460693359,0.0007016658782958984,0.0006861686706542969,0.0007088184356689453,0.0005769729614257812,0.0005137920379638672,0.0004031658172607422
0.0006301403045654297,0.0007126331329345703,0.0006892681121826172,0.0005602836608886719,0.0005862712860107422,0.0005159378051757812,0.0004050731658935547
0.0006952285766601562,0.0007102489471435547,0.0007102489471435547,0.0005578994750976562,0.0006251335144042969,0.0005185604095458984,0.0004048347473144531
0.0006842613220214844,0.0006282329559326172,0.0007240772247314453,0.0006864070892333984,0.0005786418914794922,0.0005199909210205078,0.0003993511199951172
0.0006768703460693359,0.0007488727569580078,0.0007033348083496094,0.0005879402160644531,0.0005772113800048828,0.0005128383636474609,0.00039696693420410156
0.0008060932159423828,0.0007491111755371094,0.0006654262542724609,0.0006399154663085938,0.0005621910095214844,0.0005106925964355469,0.0004458427429199219
0.0006773471832275391,0.0006959438323974609,0.0007123947143554688,0.0006747245788574219,0.0005793571472167969,0.0005443096160888672,0.00040602684020996094
0.000659942626953125,0.0006999969482421875,0.0007371902465820312,0.0007169246673583984,0.0006799697875976562,0.0005180835723876953,0.0004055500030517578
0.0007224082946777344,0.0007183551788330078,0.0006580352783203125,0.0005481243133544922,0.0005829334259033203,0.0005176067352294922,0.0004010200500488281
0.0006577968597412109,0.0006608963012695312,0.0007250308990478516,0.0005581378936767578,0.0006337165832519531,0.0005166530609130859,0.0003986358642578125
0.0006573200225830078,0.0007262229919433594,0.0006797313690185547,0.0005707740783691406,0.000579833984375,0.0005002021789550781,0.00040268898010253906
0.0006823539733886719,0.0006673336029052734,0.0007297992706298828,0.0006792545318603516,0.0005865097045898438,0.0005066394805908203,0.0003981590270996094
0.0006396770477294922,0.0006825923919677734,0.0007112026214599609,0.0006453990936279297,0.0006022453308105469,0.0005238056182861328,0.0004029273986816406
0.0006384849548339844,0.0007429122924804688,0.0007758140563964844,0.0006036758422851562,0.0005929470062255859,0.0005135536193847656,0.0004036426544189453
0.0006833076477050781,0.0007262229919433594,0.0007376670837402344,0.0006017684936523438,0.0005843639373779297,0.0005099773406982422,0.0003972053527832031
0.0006613731384277344,0.0007205009460449219,0.0007662773132324219,0.0005497932434082031,0.0005657672882080078,0.0005054473876953125,0.0004029273986816406
0.0006871223449707031,0.0007724761962890625,0.0006995201110839844,0.0007779598236083984,0.0005817413330078125,0.0005116462707519531,0.00040435791015625
0.0006582736968994141,0.0007469654083251953,0.0007266998291015625,0.0005578994750976562,0.0005614757537841797,0.0005142688751220703,0.000396728515625
0.0006337165832519531,0.0008111000061035156,0.0007700920104980469,0.0006306171417236328,0.0005352497100830078,0.000522613525390625,0.0003993511199951172
0.0007309913635253906,0.0007264614105224609,0.0007576942443847656,0.0006101131439208984,0.0006213188171386719,0.0005121231079101562,0.0004818439483642578
0.0006814002990722656,0.0006611347198486328,0.0006556510925292969,0.0005457401275634766,0.0005788803100585938,0.0005202293395996094,0.0004391670227050781
0.0006546974182128906,0.0007138252258300781,0.0006527900695800781,0.0006251335144042969,0.0005946159362792969,0.0005221366882324219,0.0004343986511230469
0.0006794929504394531,0.0006878376007080078,0.0007109642028808594,0.0005970001220703125,0.0005979537963867188,0.0005843639373779297,0.0003993511199951172
0.0006380081176757812,0.0006983280181884766,0.0007221698760986328,0.00063323974609375,0.0006074905395507812,0.0005238056182861328,0.0004055500030517578
0.0006647109985351562,0.0007700920104980469,0.00075531005859375,0.0006220340728759766,0.0006456375122070312,0.0005199909210205078,0.0003991127014160156
0.0006201267242431641,0.0006937980651855469,0.0006482601165771484,0.0005881786346435547,0.0006453990936279297,0.0005052089691162109,0.0004029273986816406
0.0008175373077392578,0.0006818771362304688,0.000774383544921875,0.0006742477416992188,0.0005643367767333984,0.0004940032958984375,0.0004055500030517578
0.0006511211395263672,0.0007216930389404297,0.0007789134979248047,0.0006039142608642578,0.0006105899810791016,0.0005040168762207031,0.0003986358642578125
0.0006759166717529297,0.0006973743438720703,0.0007579326629638672,0.0006458759307861328,0.0006008148193359375,0.0005056858062744141,0.0003986358642578125
0.0006229877471923828,0.0006811618804931641,0.000804901123046875,0.0005910396575927734,0.0006196498870849609,0.0005133152008056641,0.0003981590270996094
